chr	start	end	score
chr13	37382843	37383093	439.020822278533
chr13	37752777	37753302	520.737164821042
chr13	37760985	37761237	689.480763238275
chr13	37965727	37966201	508.310902174893
chr13	37968529	37969087	477.02219252948
chr13	37969223	37970252	695.187574536792
chr13	38182015	38182519	522.683537024497
chr13	38834390	38834758	482.534490446409
chr13	40298116	40298467	538.030176404582
chr13	40302681	40303975	460.308065885854
chr13	40459135	40459826	518.640057103532
chr13	40639995	40640261	538.140961501264
chr13	40640308	40640563	571.329007641714
chr13	40655299	40655860	424.301270508319
chr13	40656540	40656900	491.928539915871
chr13	40659827	40660333	381.854027902296
chr13	40660947	40661247	516.938340977101
chr13	40661893	40662460	437.421359171808
chr13	40676652	40676962	545.431635625511
chr13	40679095	40679806	469.823476738186
chr13	40848676	40849279	517.270835268211
chr13	40868092	40868841	395.235010335693
chr13	41262627	41263255	516.44835647713
chr13	41815586	41815914	625.433953239163
chr13	42756314	42756956	450.891710664341
chr13	42757020	42757241	698.186496567994
chr13	43313249	43313579	527.548064814204
chr13	43517966	43518439	284.438619308109
chr13	43758296	43758872	591.343084320453
chr13	43764719	43765305	635.390524235352
chr13	43797659	43797947	386.47316731435
chr13	43868024	43868854	498.895156626173
chr13	44465014	44465259	590.530878290271
chr13	44920457	44920677	436.296560871747
chr13	45382195	45382692	539.508180424912
chr13	45382766	45383016	521.366428035627
chr13	45383062	45383391	503.571345646293
chr13	45415883	45416230	490.638215030516
chr13	45484161	45484462	410.394598022121
chr13	45484519	45484879	444.273465442138
chr13	45484937	45485407	463.978580966793
chr13	45485457	45486462	445.880846313298
chr13	45726574	45726976	448.885966444613
chr13	45785898	45786355	398.873304932167
chr13	46664801	46665772	494.723975658904
chr13	46677347	46677665	493.056859453145
chr13	46677723	46678317	487.163217346151
chr13	46694071	46694815	552.767752083927
chr13	46719874	46720138	493.833418101907
chr13	46741589	46741854	481.769992301434
chr13	48004571	48004975	356.041209811504
chr13	48688068	48688509	586.996441792777
chr13	48688649	48689335	399.465543347892
chr13	49463462	49463958	449.742873366728
chr13	49504603	49506067	478.27112578338
chr13	49509138	49509508	434.753346968008
chr13	50098214	50098539	642.849350916053
chr13	50671393	50671637	502.253798794796
chr13	50674463	50674674	510.536345062215
chr13	50899636	50900037	438.170706024376
chr13	50929623	50930051	490.205609223298
chr13	50938578	50938898	465.038114009727
chr13	51050679	51051003	536.336231056047
chr13	51054027	51054635	545.901524263965
chr13	51077674	51078500	459.438494800623
chr13	51084568	51085033	496.753629468898
chr13	51085459	51086368	531.619399944627
chr13	51086773	51086986	636.320530744956
chr13	51087045	51087691	365.635584672688
chr13	51088951	51089267	382.761055469943
chr13	51179751	51180209	370.167295691331
chr13	51181988	51182275	509.088765284485
chr13	51182379	51183120	402.383169208918
chr13	51183457	51183792	362.033901304125
chr13	51184207	51184959	622.049941743326
chr13	51251312	51251637	322.988587317411
chr13	51802220	51802832	437.812574468282
chr13	51856746	51857342	501.269340012284
chr13	51858348	51858788	524.070662661993
chr13	51858836	51859089	521.736401599346
chr13	51865384	51865683	351.252037315492
chr13	51868602	51869536	632.893446831526
chr13	52011372	52011974	503.17973379337
chr13	52012485	52012764	557.693002973273
chr13	52012866	52013522	463.536530494041
chr13	52013964	52014185	560.218129289742
chr13	52015876	52016125	398.587211767933
chr13	52016513	52017027	512.650362136262
chr13	52104385	52104788	460.463003630506
chr13	52104856	52105432	512.731732653661
chr13	53117856	53118191	471.047339734851
chr13	53124141	53124438	534.86754746
chr13	53124580	53124799	545.603393621779
chr13	53653343	53653592	553.564624315155
chr13	53673718	53674251	539.55676621574
chr13	53719185	53719439	609.070768511967
chr13	54281504	54281721	383.637495409838
chr13	54481237	54481526	543.966513702451
chr13	54907384	54907634	632.799362018085
chr13	55451376	55452346	431.148928488455
chr13	55541978	55542566	472.893816036365
chr13	55565240	55565643	587.778913260128
chr13	55653284	55653553	576.400705768865
chr13	55653889	55654250	514.649157306022
chr13	55662090	55662558	655.501853170073
chr13	55733256	55733720	395.417414632453
chr13	57233201	57233926	540.216021753076
chr13	57271350	57271607	552.265985422278
chr13	57295152	57295605	478.232943758504
chr13	57328541	57328827	435.44865314888
chr13	57329703	57330669	537.756924984609
chr13	58038484	58039575	453.578300165927
chr13	58123828	58124728	415.424795796255
chr13	58128293	58128726	373.950060371305
chr13	58134734	58135028	498.457289161816
chr13	58551845	58552136	573.76784351193
chr13	58625238	58625565	390.028391333366
chr13	58625730	58626051	611.140525651156
chr13	59254599	59254930	615.474701474682
chr13	59623399	59623645	430.67450079625
chr13	59640458	59641003	489.119345025754
chr13	59651260	59651539	493.860754050586
chr13	59716759	59716971	591.434097056235
chr13	59717025	59717652	600.48890713183
chr13	59750285	59750499	286.312766247395
chr13	59802525	59803135	447.639810312807
chr13	59811113	59811428	405.259450633129
chr13	59844115	59844621	589.055185570978
chr13	59850268	59850764	649.979059154033
chr13	59851043	59851900	519.255963151391
chr13	61218562	61218893	586.185407529188
chr13	61242806	61243624	313.859738940648
chr13	61309023	61309306	443.414478196197
chr13	61431833	61432147	473.137331530903
chr13	61564602	61565036	471.445610147036
chr13	61605699	61606276	444.708286122203
chr13	61623937	61624297	664.135104498218
chr13	61657247	61657530	544.903665365871
chr13	61658721	61658949	600.03640555759
chr13	61678688	61678917	445.20543075842
chr13	62285797	62286346	557.820616444997
chr13	62365038	62365532	498.896415105851
chr13	62365616	62365928	590.988740671481
chr13	62458586	62459022	534.760593994469
chr13	62518257	62518516	514.556550454292
chr13	62582274	62582743	256.526159477546
chr13	62742919	62743349	623.850878600781
chr13	63912645	63913378	544.224652232819
chr13	63971283	63971660	529.62556321107
chr13	64455210	64455561	633.084239397655
chr13	64455699	64456149	540.558364850606
chr13	64487945	64488338	623.706973546561
chr13	65963062	65963274	572.453436054351
chr13	65984604	65984898	503.190186893037
chr13	66014179	66014952	776.441355111846
chr13	67030077	67030729	462.666942367294
chr13	67308986	67309528	320.728464191712
chr13	67447492	67448103	560.107703244697
chr13	69485057	69485281	593.667344155157
chr13	70183344	70183740	453.874813318507
chr13	70216040	70216479	621.310704934491
chr13	70218438	70218657	483.44157207158
chr13	70473996	70474425	477.637468952633
chr13	71890684	71891047	593.899582335489
chr13	72108087	72108497	477.417839139338
chr13	72161020	72161240	401.424004898198
chr13	72182025	72182488	365.455654494541
chr13	72251744	72252097	447.599942325522
chr13	72252708	72253071	410.592740173656
chr13	77551258	77551546	392.462718679291
chr13	77945124	77945403	615.072877397963
chr13	77953250	77953517	504.598410873572
chr13	77979018	77979676	428.753681304663
chr13	87017979	87018519	602.80285212436
chr13	88417126	88417377	534.912993388151
chr13	88441556	88442095	564.8879976845
chr13	90152281	90152725	597.366267805623
chr13	90350774	90351673	457.285802116965
chr13	90358602	90359218	615.071808374836
chr13	90359264	90359636	543.05101068788
chr13	90360363	90361198	560.209479341959
chr13	90376845	90377168	390.105768787084
chr13	90395732	90396048	503.992506521349
chr13	90430790	90431445	603.233822358755
chr13	90432440	90432761	457.335894106014
chr13	90436432	90436897	491.93679243795
chr13	90539119	90539997	470.49644268749
chr13	90573556	90573810	592.023927119612
chr13	90637588	90637809	496.230461753777
chr13	91125596	91125882	404.00206506955
chr13	92510412	92510803	410.852951426584
chr13	92515350	92515911	395.053746469933
chr13	92538604	92539035	681.726329772844
chr13	92587700	92588320	563.733120221628
chr13	92591391	92591604	504.820584189405
chr13	92591937	92592453	381.728861683455
chr13	92616822	92617105	402.920725323926
chr13	92619901	92620231	606.517340394984
chr13	92623076	92623507	508.482504038972
chr13	93308950	93309319	324.268759451134
chr13	93397765	93398216	579.332414430316
chr13	93477138	93477529	668.084680429844
chr13	93719716	93720006	604.17158623959
chr13	94105775	94106176	343.901689137233
chr13	94174189	94174416	556.735962472723
chr13	95434970	95435265	462.48781571505
chr13	95683591	95683815	370.162583604332
chr13	95798013	95798262	472.068591661973
chr13	95832006	95832886	309.230257213284
chr13	97237260	97237553	561.769842516876
chr13	98000632	98001717	510.938400267065
chr13	98100536	98100932	510.195414390733
chr13	98251348	98251809	628.508453186999
chr13	98362314	98362824	651.545883031335
chr13	98445459	98446028	335.03235410263
chr13	98574518	98575316	409.976964619667
chr13	98575415	98575800	472.175135956202
chr13	98575891	98576327	452.684247339895
chr13	98588665	98589029	357.057439342133
chr13	98641762	98641975	411.585433994098
chr13	98643064	98643605	448.914359181832
chr13	99325137	99325496	427.333534264264
chr13	99370501	99370906	450.087219886176
chr13	100796859	100797960	363.281725182181
chr13	100798158	100799135	543.633382875498
chr13	100799614	100799999	552.260747918706
chr13	100804438	100805217	561.706245297686
chr13	101045697	101045938	587.729778174484
chr13	101045989	101046274	525.373214417784
chr13	101048052	101048691	459.215455608777
chr13	101253712	101254177	482.269107024676
chr13	101396104	101396646	325.379345887946
chr13	101399848	101400532	461.279437206145
chr13	101400795	101401447	440.088757860014
chr13	101401498	101402022	773.405743376109
chr13	104410696	104410952	638.279718983506
chr13	104631836	104632368	276.371636621657
chr13	104813062	104813496	605.654762509898
chr13	105820450	105820769	513.37117973927
chr13	105821024	105821433	603.135672507499
chr13	106261401	106261793	418.425605176776
chr13	106365341	106365628	496.753083087784
chr13	106422287	106422758	549.476066977149
chr13	106612400	106612707	539.702549495752
chr13	106673243	106673982	579.675955126716
chr13	108790285	108790756	436.597630726734
chr13	108794570	108795483	562.005172541177
chr13	108869240	108869694	599.098271764513
chr13	108994239	108994495	565.507269878091
chr13	109003273	109003902	411.15952576653
chr13	109007258	109007579	465.126153415404
chr13	109270404	109270740	466.624120469979
chr13	110040129	110040524	500.357606260659
chr13	110548085	110548550	485.349421180702
chr13	110562122	110562891	480.427858239735
chr13	111009068	111009513	511.022704379411
chr13	111013915	111014308	600.014613045898
chr13	111014363	111014644	459.925563085072
chr13	111017575	111018112	678.380333646469
chr13	111035614	111035973	554.669642011221
chr13	111036280	111037324	435.664287173913
chr13	111221444	111221735	418.656758263943
chr13	111412151	111412365	490.013908016298
chr13	111415514	111415913	700.438975687933
chr13	111709659	111709947	426.367013845837
chr13	111769965	111770649	376.883411876543
chr14	3737648	3738079	591.195868509263
chr14	3741899	3743112	442.030115318325
chr14	3802909	3803393	394.007258157831
chr14	3898574	3899138	683.821499833604
chr14	3972754	3973007	460.049707044999
chr14	4042048	4042295	727.065053398482
chr14	4054839	4055137	513.236924834721
chr14	4056336	4057137	352.552993195682
chr14	4102106	4102464	498.590666891763
chr14	4124481	4125045	422.488624733801
chr14	5413572	5413854	406.691112652746
chr14	5714467	5714804	408.70720226303
chr14	5733200	5733840	188.235572504961
chr14	7766608	7766902	738.745248700077
chr14	8711559	8712398	727.453541725385
chr14	13220077	13220604	360.281927867486
chr14	14362871	14363116	705.688780900863
chr14	14389894	14390358	630.922521322384
chr14	14393402	14393658	456.133882060683
chr14	14449839	14450196	469.748437752783
chr14	14510215	14511186	578.099441674368
chr14	14564587	14565073	417.278736902018
chr14	14903044	14903342	650.987907768014
chr14	14943314	14943958	618.726207776598
chr14	15992474	15992723	375.585406306901
chr14	16425220	16425541	452.819521190064
chr14	16463491	16463983	369.701238864568
chr14	16473298	16473554	523.25309310322
chr14	16510902	16511155	509.709774371152
chr14	16513903	16514939	537.123993738354
chr14	17251279	17251537	697.149940844626
chr14	17648708	17648998	491.916753519536
chr14	17881916	17882280	494.7404650292
chr14	18041239	18042092	418.924484270666
chr14	19086568	19086872	398.112053822978
chr14	21473640	21473932	571.340036380241
chr14	21477917	21478381	455.121915666807
chr14	21500675	21501249	555.423821722684
chr14	21501340	21501806	615.624425012633
chr14	21747036	21747292	538.915975104889
chr14	21747382	21747596	315.267072250417
chr14	21747729	21747948	449.816931658276
chr14	21762567	21762792	497.795844307762
chr14	21768819	21769326	643.150025896707
chr14	21777002	21777476	394.082242203089
chr14	21783616	21784175	495.548644011147
chr14	21784698	21785671	422.102091279916
chr14	21786031	21786248	451.428773273036
chr14	21792079	21792309	368.512600655214
chr14	21792666	21793455	455.570670036112
chr14	21802759	21802980	288.78248542642
chr14	21804077	21804550	444.135634563674
chr14	21804700	21805893	443.153572331552
chr14	21806138	21806351	483.065816036702
chr14	21816379	21816855	374.215695514456
chr14	21819025	21819380	558.635893661221
chr14	21829292	21829904	583.923521399155
chr14	21836776	21837173	571.526714748577
chr14	22044319	22044664	424.536394453002
chr14	22066784	22067356	385.364411803125
chr14	22072192	22072658	619.218204211332
chr14	22210948	22211199	324.923184049089
chr14	22237454	22237899	421.804292819095
chr14	22256845	22257236	466.561092814373
chr14	22257332	22257687	471.944651426428
chr14	22305593	22305819	571.913759436699
chr14	23247756	23248205	526.616827036186
chr14	23248472	23249608	607.337931270936
chr14	23250666	23250885	207.419434951600
chr14	23334038	23334550	582.130877614139
chr14	23334828	23335042	364.845048002492
chr14	23335101	23335458	618.095454886428
chr14	23382907	23383640	357.468201314596
chr14	23721862	23722475	423.36862473538
chr14	24694531	24694756	590.796527649675
chr14	25026709	25026925	486.829508132424
chr14	25053871	25054272	332.929346498752
chr14	26032262	26032699	697.255025171908
chr14	26046628	26047091	590.437329897605
chr14	26053178	26053389	514.049835062323
chr14	26054214	26055495	319.523214848627
chr14	26346596	26347171	467.105223747447
chr14	26903082	26903552	317.258460194472
chr14	26903608	26904389	363.949052487408
chr14	26909890	26910329	465.468906577381
chr14	26958298	26958691	550.018703806493
chr14	26979249	26980508	477.924427832172
chr14	26985850	26986100	642.175052588328
chr14	27163260	27163770	325.341094620761
chr14	27457657	27457970	344.435913998205
chr14	27464285	27464551	694.325352198956
chr14	27469108	27469367	347.244972959392
chr14	27469581	27469910	487.205513364381
